cid,date_of_birth,gender,year,job_code,number_of_children,marital_status,city,home_status,cars,income,spendings
0000001232,1964-01-22,1,2026,4,0,2,3,3,2,1609,778
0000001233,1955-01-25,0,2026,4,1,4,3,3,2,694,295
0000001234,1974-01-20,0,2026,3,0,2,4,3,2,2476,1015
0000001235,1965-01-23,1,2026,4,0,4,2,3,2,1703,726
0000001236,1978-01-20,1,2026,2,1,4,1,3,2,5053,2193
0000001237,1971-01-23,0,2026,1,2,4,1,3,2,1537,614
0000001238,1970-01-23,1,2026,4,0,4,4,3,2,1532,788
0000001239,1961-01-26,1,2026,4,0,4,2,3,2,1139,435
0000001240,1957-01-27,0,2026,2,0,3,4,3,2,3284,1414
0000001241,1962-01-27,0,2026,4,0,4,2,3,2,1829,716
0000001242,1963-01-27,1,2026,4,0,2,2,3,2,323,136
0000001243,1959-01-29,0,2026,4,0,3,3,3,1,546,292
0000001244,1970-01-26,1,2026,4,1,2,2,3,2,1496,571
0000001245,1961-01-29,0,2026,4,0,3,1,3,2,447,172
0000001246,1957-01-30,0,2026,3,0,4,2,3,2,2995,1372
0000001247,1975-01-27,0,2026,3,1,2,3,3,2,1967,912
0000001248,1978-01-26,0,2026,1,1,2,3,3,2,2853,1728
0000001249,1969-01-29,0,2026,2,0,2,1,3,2,6910,4794
0000001250,1979-01-27,1,2026,2,0,4,1,3,2,4720,2606
0000001251,1967-01-31,1,2026,4,0,4,1,3,2,1018,412
0000001252,1963-02-01,0,2026,4,0,4,4,3,2,1602,667
0000001253,1966-02-01,0,2026,4,0,4,2,3,1,1907,658
0000001254,1960-02-03,0,2026,4,0,2,2,3,2,382,160
0000001255,1965-02-02,1,2026,4,0,4,2,3,1,684,179
0000001256,1975-01-31,0,2026,2,1,4,3,2,1,3741,919
0000001257,1970-02-02,0,2026,4,0,4,1,3,2,1141,521
0000001258,1957-02-05,0,2026,2,2,2,4,3,2,7161,3779
0000001259,1968-02-04,0,2026,2,2,4,2,3,2,5918,2327
0000001260,1966-02-04,1,2026,1,0,2,3,3,2,1874,807
0000001261,1975-02-03,1,2026,4,0,4,2,3,2,561,211
0000001262,1958-02-07,1,2026,4,0,4,3,3,1,447,145
0000001263,1974-02-04,1,2026,3,0,4,4,3,2,4509,1771
0000001264,1960-02-08,0,2026,2,0,4,4,3,2,4571,1957
0000001265,1960-02-09,1,2026,3,0,3,2,3,2,2392,973
0000001266,1966-02-07,1,2026,4,0,4,2,2,1,1457,244
0000001267,1975-02-06,1,2026,3,0,2,3,3,2,2957,1722
0000001268,1967-02-08,0,2026,4,0,2,4,2,2,1636,788
0000001269,1965-02-09,1,2026,2,0,4,2,3,2,3474,1495
0000001270,1956-02-12,1,2026,4,0,2,2,2,2,928,253
0000001271,1972-02-09,1,2026,3,2,4,2,3,2,2254,1008
0000001272,1970-02-09,1,2026,2,1,4,2,3,2,3534,1333
0000001273,1967-02-11,1,2026,4,0,4,1,3,2,1275,580
0000001274,1969-02-10,0,2026,4,0,4,3,3,2,365,178
0000001275,1968-02-12,1,2026,3,0,4,4,3,2,1552,631
0000001276,1968-02-12,1,2026,4,0,2,3,3,2,410,159
0000001277,1977-02-10,1,2026,2,0,2,2,3,2,3992,1806
0000001278,1968-02-13,0,2026,3,0,4,2,3,2,2405,1060
0000001279,1967-02-14,0,2026,3,0,2,2,3,2,2152,1066
0000001280,1967-02-14,0,2026,4,1,4,3,3,1,612,164
0000001281,1971-02-14,0,2026,3,1,4,2,3,2,1729,823
0000001282,1968-02-15,0,2026,4,0,4,4,3,2,1052,401
0000001283,1964-02-17,0,2026,3,1,2,2,2,1,3026,466
0000001284,1958-02-18,1,2026,4,0,3,1,3,1,958,302
0000001285,1970-02-16,0,2026,4,0,4,4,3,2,2117,1033
0000001286,1964-02-18,0,2026,4,0,3,3,3,2,1357,513
0000001287,1969-02-17,0,2026,1,0,2,1,3,2,787,351
0000001288,1968-02-18,0,2026,4,1,2,3,3,2,516,225
0000001289,1976-02-17,1,2026,2,0,4,4,3,2,4004,1837
0000001290,1971-02-18,1,2026,4,0,4,3,3,2,1432,895
0000001291,1954-02-23,0,2026,4,0,3,3,3,2,516,212
0000001292,1977-02-17,1,2026,3,2,4,3,3,1,1684,546
0000001293,1963-02-22,1,2026,2,1,4,1,3,2,4794,2193
0000001294,1971-02-20,1,2026,4,2,4,3,3,2,708,320
0000001295,1964-02-23,0,2026,4,1,4,3,3,2,1455,644
0000001296,1958-02-24,0,2026,4,0,2,3,3,2,1893,826
0000001297,1966-02-23,1,2026,4,2,4,3,3,2,1326,519
0000001298,1965-02-23,0,2026,3,0,4,3,3,2,1621,622
0000001299,1956-02-27,1,2026,4,0,3,2,3,1,1550,693
0000001300,1959-02-26,1,2026,4,0,4,3,2,2,879,264
0000001301,1968-02-25,1,2026,3,0,4,2,3,2,1959,1219
0000001302,1960-02-27,0,2026,4,2,3,3,3,2,1403,684
0000001303,1962-02-27,1,2026,4,0,2,2,3,2,1322,651
0000001304,1968-02-26,1,2026,3,1,4,2,3,2,3122,1185
0000001305,1961-02-28,0,2026,4,0,2,2,3,2,417,233
0000001306,1966-02-27,0,2026,4,0,4,2,3,2,595,287
0000001307,1962-03-01,0,2026,4,2,4,2,3,2,418,217
0000001308,1975-02-26,0,2026,3,0,4,3,2,2,2494,844
0000001309,1974-02-27,0,2026,3,0,2,4,3,2,3505,1556
0000001310,1974-02-27,1,2026,3,0,4,3,3,2,2032,948
0000001311,1973-02-28,1,2026,4,0,4,2,3,2,621,255
0000001312,1973-02-28,1,2026,3,0,4,4,3,2,3012,1508
0000001313,1960-03-04,1,2026,4,0,2,2,3,2,458,188
0000001314,1970-03-02,0,2026,4,1,4,3,3,2,706,302
0000001315,1968-03-03,1,2026,4,2,4,2,3,2,778,297
0000001316,1971-03-03,1,2026,4,0,4,4,3,2,2241,1289
0000001317,1957-03-07,0,2026,4,0,3,2,3,1,596,149
0000001318,1963-03-06,0,2026,4,3,4,3,3,2,341,170
0000001319,1976-03-03,0,2026,2,0,4,1,3,2,4992,2139
0000001320,1959-03-08,0,2026,4,0,4,2,3,2,443,226
0000001321,1973-03-05,1,2026,4,0,4,1,3,2,1130,596
0000001322,1962-03-08,0,2026,2,0,4,2,3,2,5995,3462
0000001323,1961-03-09,1,2026,4,1,2,4,2,2,774,322
0000001324,1973-03-06,1,2026,2,1,4,3,3,2,5175,2118
0000001325,1961-03-10,0,2026,3,0,3,4,2,2,2993,899
0000001326,1966-03-09,0,2026,2,0,2,1,3,2,8578,4257
0000001327,1962-03-11,1,2026,2,0,4,2,3,2,8785,3880
0000001328,1970-03-09,1,2026,4,0,2,1,3,2,1425,718
0000001329,1956-03-13,0,2026,4,0,3,2,3,2,573,257
0000001330,1970-03-10,0,2026,2,0,4,2,3,1,3721,1098
0000001331,1972-03-10,1,2026,3,0,4,1,2,2,2349,931
0000001332,1969-03-11,0,2026,3,1,4,4,3,2,2868,1308
0000001333,1969-03-12,1,2026,1,0,4,3,3,2,1583,670
0000001334,1973-03-11,1,2026,4,0,2,4,3,2,1308,950
0000001335,1974-03-12,0,2026,1,0,4,1,2,2,1151,291
0000001336,1965-03-14,1,2026,4,1,3,3,3,2,1579,764
0000001337,1962-03-16,0,2026,4,0,2,1,3,2,1142,533
0000001338,1973-03-13,0,2026,2,2,4,3,3,2,6357,2504
0000001339,1977-03-13,1,2026,2,0,4,2,2,2,3471,1033
0000001340,1967-03-16,0,2026,4,0,2,3,2,2,1497,393
0000001341,1970-03-16,0,2026,4,0,4,2,3,2,756,286
0000001342,1965-03-17,0,2026,4,0,3,1,3,2,656,247
0000001343,1964-03-18,1,2026,4,0,4,2,3,1,362,119
0000001344,1973-03-16,1,2026,4,0,2,3,2,2,321,120
0000001345,1979-03-16,1,2026,3,1,4,3,2,1,3729,786
0000001346,1967-03-19,0,2026,4,0,4,1,3,2,891,581
0000001347,1967-03-20,0,2026,3,1,4,2,3,1,1589,466
0000001348,1962-03-21,1,2026,4,0,4,3,3,2,584,225
0000001349,1966-03-21,0,2026,4,0,4,3,3,2,1006,472
0000001350,1961-03-22,1,2026,4,0,2,1,3,2,1574,839
0000001351,1959-03-24,1,2026,3,0,3,4,3,2,2789,1995
0000001352,1970-03-21,0,2026,4,0,2,4,3,2,533,203
0000001353,1975-03-21,1,2026,2,0,4,2,3,2,7219,5469
0000001354,1975-03-21,0,2026,3,0,4,2,3,2,2616,988
0000001355,1976-03-21,1,2026,3,1,4,2,2,1,2851,563
0000001356,1964-03-24,1,2026,4,2,4,3,3,2,900,443
0000001357,1976-03-22,0,2026,2,0,1,1,3,2,10214,6742
0000001358,1971-03-24,0,2026,2,2,4,1,3,2,13826,5189
0000001359,1969-03-25,0,2026,4,1,4,3,2,2,1334,523
0000001360,1978-03-23,0,2026,3,1,2,2,3,2,2428,932
0000001361,1968-03-26,0,2026,4,0,2,2,3,2,957,378
0000001362,1959-03-29,1,2026,2,2,2,3,3,2,3101,1226
0000001363,1971-03-27,1,2026,3,0,4,2,3,1,4033,1434
0000001364,1974-03-26,1,2026,3,1,4,1,3,2,3102,1587
0000001365,1969-03-28,1,2026,3,1,4,1,3,2,2258,898
0000001366,1964-03-29,0,2026,4,2,4,4,3,2,1019,550
0000001367,1957-04-01,0,2026,4,0,4,2,3,2,2666,1024
0000001368,1968-03-29,0,2026,4,0,2,1,3,2,1219,544
0000001369,1971-03-30,1,2026,2,2,4,3,3,2,3182,1724
0000001370,1967-03-31,1,2026,4,0,4,2,3,2,1018,456
0000001371,1966-04-01,1,2026,4,0,1,3,3,2,349,154
0000001372,1964-04-01,1,2026,3,0,4,2,3,2,2613,1013
0000001373,1957-04-04,0,2026,4,0,4,1,3,2,548,225
0000001374,1967-04-02,0,2026,3,0,2,2,3,2,4259,2570
0000001375,1977-03-31,0,2026,3,1,4,2,3,2,2286,1043
0000001376,1961-04-04,1,2026,4,0,3,3,3,2,1447,589
0000001377,1959-04-06,0,2026,4,0,4,2,3,2,907,343
0000001378,1964-04-04,0,2026,4,0,4,3,3,2,1979,832
0000001379,1972-04-03,1,2026,3,0,4,2,3,2,3116,1273
0000001380,1967-04-05,1,2026,3,0,4,2,3,2,2476,1332
0000001381,1970-04-05,1,2026,3,0,4,2,3,2,1524,618
0000001382,1959-04-08,1,2026,4,0,2,3,3,2,512,215
0000001383,1973-04-05,1,2026,4,1,4,3,3,1,899,311
0000001384,1966-04-07,0,2026,2,1,4,1,3,2,5280,2062
0000001385,1965-04-08,1,2026,4,0,4,3,3,2,1064,423
0000001386,1959-04-10,1,2026,4,0,3,4,3,1,1078,364
0000001387,1970-04-08,1,2026,4,0,4,3,3,2,1335,525
0000001388,1970-04-08,1,2026,2,1,4,4,2,2,3667,1315
0000001389,1961-04-11,0,2026,4,0,4,4,3,2,947,467
0000001390,1960-04-11,1,2026,4,1,3,2,3,2,303,171
0000001391,1961-04-12,0,2026,4,2,2,2,3,1,1252,336
0000001392,1958-04-13,1,2026,4,0,4,3,3,2,434,286
0000001393,1976-04-09,0,2026,2,0,4,2,3,2,3921,1900
0000001394,1969-04-11,0,2026,3,0,4,2,3,2,2784,1515
0000001395,1976-04-10,0,2026,2,0,4,4,3,2,4852,2208
0000001396,1963-04-14,1,2026,4,0,2,3,3,2,489,188
0000001397,1974-04-12,1,2026,3,0,4,1,3,2,1879,955
0000001398,1961-04-15,0,2026,4,0,3,4,3,2,1005,556
0000001399,1967-04-15,1,2026,4,0,4,4,3,2,1183,506
0000001400,1977-04-12,1,2026,2,0,4,1,3,2,3698,1564
0000001401,1964-04-16,1,2026,4,0,4,4,3,2,1073,610
0000001402,1959-04-18,1,2026,4,0,3,4,3,2,571,239
0000001403,1961-04-18,1,2026,4,0,4,1,3,1,652,188
0000001404,1967-04-17,0,2026,4,0,4,2,3,2,492,278
0000001405,1957-04-20,0,2026,4,2,4,2,3,1,1607,516
0000001406,1964-04-18,1,2026,3,1,4,2,3,1,1510,488
0000001407,1962-04-20,1,2026,4,0,4,1,3,2,1443,1031
0000001408,1980-04-15,1,2026,2,2,4,1,3,2,6043,2882
0000001409,1961-04-21,0,2026,4,0,2,4,3,2,372,148
0000001410,1969-04-19,0,2026,4,0,4,1,3,1,538,145
0000001411,1961-04-22,0,2026,4,0,2,4,3,1,1499,435
0000001412,1973-04-19,1,2026,3,2,4,2,2,2,3615,964
0000001413,1974-04-20,1,2026,3,0,2,2,3,2,1991,864
0000001414,1975-04-20,0,2026,2,0,2,3,3,2,4236,1734
0000001415,1971-04-22,0,2026,2,1,4,3,3,1,5183,1433
0000001416,1956-04-25,1,2026,4,0,2,4,3,1,1160,350
0000001417,1964-04-24,1,2026,4,0,2,4,3,2,775,327
0000001418,1968-04-23,0,2026,2,0,2,2,3,2,5824,2821
0000001419,1957-04-27,0,2026,2,0,4,3,3,2,3987,2535
0000001420,1974-04-23,1,2026,3,0,4,1,2,1,1618,485
0000001421,1972-04-24,0,2026,3,0,2,1,3,2,3358,1543
0000001422,1963-04-27,0,2026,4,0,4,3,3,2,1107,431
0000001423,1969-04-26,0,2026,3,1,2,4,3,1,2328,890
0000001424,1961-04-28,1,2026,4,0,3,1,3,2,340,188
0000001425,1959-04-30,1,2026,4,1,4,2,3,2,655,335
0000001426,1954-05-01,0,2026,4,0,3,2,3,2,2185,1313
0000001427,1975-04-27,1,2026,3,0,4,3,3,2,2042,929
0000001428,1960-04-30,0,2026,3,0,4,2,3,2,4493,2139
0000001429,1957-05-02,1,2026,4,0,3,1,3,1,727,414
0000001430,1962-05-01,1,2026,4,1,2,3,3,2,1676,741
0000001431,1956-05-03,1,2026,4,0,2,2,3,2,904,504
0000001432,1978-04-28,0,2026,1,2,4,1,3,1,2262,713
0000001433,1978-04-29,1,2026,2,0,4,3,3,2,6359,2976
0000001434,1969-05-01,0,2026,3,0,2,4,3,2,1853,714
0000001435,1967-05-03,1,2026,4,0,4,2,3,2,319,132
0000001436,1973-05-01,0,2026,2,1,4,1,2,2,9832,3080
0000001437,1971-05-03,0,2026,4,0,4,3,2,2,1116,387
0000001438,1961-05-05,1,2026,4,0,4,2,3,2,1265,488
0000001439,1963-05-06,1,2026,4,0,3,2,3,2,1113,477
0000001440,1964-05-05,1,2026,2,0,2,2,3,2,5340,2101
0000001441,1965-05-06,1,2026,4,0,4,1,3,2,1950,845
0000001442,1970-05-05,1,2026,4,0,4,3,3,2,713,270
0000001443,1973-05-05,0,2026,2,2,4,3,3,1,5338,1630
0000001444,1961-05-08,1,2026,4,0,3,3,3,2,1433,845
0000001445,1957-05-10,1,2026,4,1,4,3,3,2,1273,504
0000001446,1967-05-08,1,2026,4,0,4,1,3,2,1172,460
0000001447,1962-05-10,1,2026,4,1,3,2,3,2,520,234
0000001448,1964-05-09,1,2026,4,0,4,4,3,2,1361,685
0000001449,1971-05-09,1,2026,4,0,4,2,3,2,411,161
0000001450,1973-05-08,0,2026,3,0,2,2,2,2,1630,539
0000001451,1966-05-11,1,2026,4,3,4,1,3,2,569,255
0000001452,1976-05-08,1,2026,2,1,4,2,3,2,3545,2057
0000001453,1962-05-13,0,2026,4,0,2,2,3,2,907,436
0000001454,1971-05-11,1,2026,3,0,4,2,3,2,1559,821
0000001455,1967-05-13,1,2026,2,2,2,4,3,1,3550,887
0000001456,1961-05-14,0,2026,4,0,2,2,3,2,715,286
0000001457,1967-05-14,0,2026,2,0,4,1,3,2,13878,5519
0000001458,1973-05-12,0,2026,4,1,2,3,3,2,419,169
0000001459,1969-05-14,0,2026,4,1,4,2,3,2,867,419
0000001460,1972-05-13,1,2026,3,0,4,4,3,2,1844,1265
